owner	file	n_lazy
SIterator	com/moonsworth/lunar/client/framework/feature/markers/SIterator.java	24
SIterator2	com/moonsworth/lunar/client/framework/feature/markers/SIterator2.java	26
SIterator_2	com/moonsworth/lunar/client/framework/feature/markers/SIterator_2.java	23
ScuteIconMapping	com/moonsworth/lunar/client/framework/feature/markers/ScuteIconMapping.java	9
SignIconMapping	com/moonsworth/lunar/client/framework/feature/markers/SignIconMapping.java	15
SkullIconMapping	com/moonsworth/lunar/client/framework/feature/markers/SkullIconMapping.java	9
SlabIconMapping	com/moonsworth/lunar/client/framework/feature/markers/SlabIconMapping.java	10
SpawnEggIconMapping	com/moonsworth/lunar/client/framework/feature/markers/SpawnEggIconMapping.java	7
StoneBrickIconMapping	com/moonsworth/lunar/client/framework/feature/markers/StoneBrickIconMapping.java	1
SuffixIconMapping	com/moonsworth/lunar/client/framework/feature/markers/SuffixIconMapping.java	11
TerracottaIconMapping	com/moonsworth/lunar/client/framework/feature/markers/TerracottaIconMapping.java	7
TrapdoorIconMapping	com/moonsworth/lunar/client/framework/feature/markers/TrapdoorIconMapping.java	7
WoodTypeIconMapping	com/moonsworth/lunar/client/framework/feature/markers/WoodTypeIconMapping.java	8
WoodenBlockIconMapping	com/moonsworth/lunar/client/framework/feature/markers/WoodenBlockIconMapping.java	9
Gui2Extension	com/moonsworth/lunar/client/framework/feature/markers/mixin/Gui2Extension.java	17
Markers	com/moonsworth/lunar/client/framework/feature/markers/mixin/Markers.java	13
Markers2	com/moonsworth/lunar/client/framework/feature/markers/mixin/Markers2.java	24
Markers3	com/moonsworth/lunar/client/framework/feature/markers/mixin/Markers3.java	3
ColorsaturationExtension	com/moonsworth/lunar/client/framework/feature/menublur/ColorsaturationExtension.java	5
MenuBlurShader	com/moonsworth/lunar/client/framework/feature/menublur/MenuBlurShader.java	3
EntityMinimapLayer	com/moonsworth/lunar/client/framework/feature/minimap/EntityMinimapLayer.java	26
Minimap	com/moonsworth/lunar/client/framework/feature/minimap/Minimap.java	128
Minimap2	com/moonsworth/lunar/client/framework/feature/minimap/Minimap2.java	59
Minimap2Impl	com/moonsworth/lunar/client/framework/feature/minimap/Minimap2Impl.java	27
Minimap2Impl2	com/moonsworth/lunar/client/framework/feature/minimap/Minimap2Impl2.java	39
